circuit,n_cnot,case,case_kind,p_in_PhiP,p_in_PhiM,p_in_PsiP,p_in_PsiM,q,p_out_PhiP,p_out_PhiM,p_out_PsiP,p_out_PsiM,max_bell_offdiag,trace_weight,trace_weight_meaning,norm_err,min_bell_pop,backend_cross_check
4Q,5,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.001,0.08483248921030481,0.02143097776743522,0.8880770820028776,0.005659451019382236,1.700370711077051e-17,0.4739569681109246,P_success,1.1102230246251565e-16,0.005659451019382236,5.551e-17
4Q,5,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.005,0.08731737099610541,0.022953341011703498,0.8824746442953952,0.007254643696795512,1.874288522566348e-17,0.4698240143275466,P_success,3.3306690738754696e-16,0.007254643696795512,1.388e-16
4Q,5,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.01,0.09041623828854808,0.02487626299280434,0.8754365634106022,0.009270935308045188,2.587070058149234e-17,0.4647451192314998,P_success,2.220446049250313e-16,0.009270935308045188,1.943e-16
4Q,5,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.02,0.09658633191409867,0.02878710794222332,0.8612503418203555,0.013376218323322349,1.8689879762567645e-17,0.45487302740799973,P_success,1.1102230246251565e-16,0.013376218323322349,1.665e-16
4Q,5,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.05,0.11480799591283168,0.04100650035819894,0.8179468242920133,0.02623867943695596,1.926097076326322e-17,0.42744447343749975,P_success,2.220446049250313e-16,0.02623867943695596,2.776e-17
4Q,5,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.1,0.1437658832445311,0.06272952298097335,0.7442889513701895,0.04921564240430594,1.545228857465379e-17,0.38840064999999985,P_success,1.1102230246251565e-16,0.04921564240430594,1.388e-16
4Q,5,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.15,0.17018882597457577,0.0855670269775544,0.6707521116097606,0.07349203543810917,4.2403904352781926e-17,0.3566504828124998,P_success,0.0,0.07349203543810917,1.665e-16
4Q,5,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.2,0.19332602035392243,0.10874029902676165,0.5997086083754554,0.09822507224386036,4.9440044842526045e-17,0.33110079999999986,P_success,2.220446049250313e-16,0.09822507224386036,9.714e-17
4Q,5,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.3,0.22801080312109762,0.1528810471181812,0.47355683493550726,0.14555131482521366,1.3291627291186114e-17,0.2948129499999998,P_success,2.220446049250313e-16,0.14555131482521366,4.163e-17
4Q,5,strongly_mixed_uniform,deterministic,0.25,0.25,0.25,0.25,0.0,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,0.000e+00
4Q,5,strongly_mixed_uniform,deterministic,0.25,0.25,0.25,0.25,0.0001,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,9.714e-17
4Q,5,strongly_mixed_uniform,deterministic,0.25,0.25,0.25,0.25,0.001,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,1.388e-16
4Q,5,strongly_mixed_uniform,deterministic,0.25,0.25,0.25,0.25,0.005,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,2.082e-16
4Q,5,strongly_mixed_uniform,deterministic,0.25,0.25,0.25,0.25,0.01,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,6.939e-17
4Q,5,strongly_mixed_uniform,deterministic,0.25,0.25,0.25,0.25,0.02,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,9.714e-17
4Q,5,strongly_mixed_uniform,deterministic,0.25,0.25,0.25,0.25,0.05,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999972,P_success,2.220446049250313e-16,0.24999999999999994,1.665e-16
4Q,5,strongly_mixed_uniform,deterministic,0.25,0.25,0.25,0.25,0.1,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,5.551e-17
4Q,5,strongly_mixed_uniform,deterministic,0.25,0.25,0.25,0.25,0.15,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,8.327e-17
4Q,5,strongly_mixed_uniform,deterministic,0.25,0.25,0.25,0.25,0.2,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999992,P_success,2.220446049250313e-16,0.24999999999999994,1.665e-16
4Q,5,strongly_mixed_uniform,deterministic,0.25,0.25,0.25,0.25,0.3,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,1.388e-16
4Q,5,strongly_mixed_tilted,deterministic,0.3,0.25,0.25,0.2,0.0,0.3529411764705882,0.2450980392156862,0.24509803921568624,0.1568627450980392,2.6506632760572492e-17,0.25499999999999984,P_success,1.1102230246251565e-16,0.1568627450980392,6.939e-18
4Q,5,strongly_mixed_tilted,deterministic,0.3,0.25,0.25,0.2,0.0001,0.35290032335127713,0.2450955510005963,0.24510535156808816,0.15689877408003813,2.2183544829681603e-17,0.2549980003249724,P_success,3.3306690738754696e-16,0.15689877408003813,9.714e-17
4Q,5,strongly_mixed_tilted,deterministic,0.3,0.25,0.25,0.2,0.001,0.35253319981680664,0.24507326600619028,0.2451709701761834,0.15722256400081955,1.4525176117604542e-17,0.2549800324725123,P_success,1.1102230246251565e-16,0.15722256400081955,1.804e-16
4Q,5,strongly_mixed_tilted,deterministic,0.3,0.25,0.25,0.2,0.005,0.3509135768097223,0.24497657850592597,0.24545843858288896,0.15865140610146256,2.579455398773545e-17,0.2549008090703045,P_success,2.220446049250313e-16,0.15865140610146256,9.714e-17
4Q,5,strongly_mixed_tilted,deterministic,0.3,0.25,0.25,0.2,0.01,0.3489165050175539,0.2448610598915839,0.24580830802197923,0.16041412706888286,6.3173640073197254e-18,0.2548032226247498,P_success,2.220446049250313e-16,0.16041412706888286,6.245e-17
4Q,5,strongly_mixed_tilted,deterministic,0.3,0.25,0.25,0.2,0.02,0.345012739685473,0.2446473778522131,0.24647717616930875,0.16386270629300492,2.08084938131723e-17,0.25461278199199977,P_success,2.220446049250313e-16,0.16386270629300492,6.245e-17
4Q,5,strongly_mixed_tilted,deterministic,0.3,0.25,0.25,0.2,0.05,0.3340028973767668,0.2441368803739038,0.248249500255518,0.17361072199381133,3.0376329106668835e-17,0.25407788984374974,P_success,1.1102230246251565e-16,0.17361072199381133,5.551e-17
4Q,5,strongly_mixed_tilted,deterministic,0.3,0.25,0.25,0.2,0.1,0.3178494335097816,0.24366834554733732,0.2505036543314618,0.187978566611419,3.19080790188194e-17,0.2532987249999998,P_success,2.220446049250313e-16,0.187978566611419,6.939e-17
4Q,5,strongly_mixed_tilted,deterministic,0.3,0.25,0.25,0.2,0.15,0.30419134440711026,0.24358880085791962,0.25202059119880726,0.20019926353616266,1.813149298835063e-17,0.25264457578124977,P_success,1.1102230246251565e-16,0.20019926353616266,6.939e-17
4Q,5,strongly_mixed_tilted,deterministic,0.3,0.25,0.25,0.2,0.2,0.2927514248359376,0.24380561302852208,0.252944872494637,0.21049808964090325,1.852049963554085e-17,0.2520991999999999,P_success,2.220446049250313e-16,0.21049808964090325,7.633e-17
4Q,5,strongly_mixed_tilted,deterministic,0.3,0.25,0.25,0.2,0.3,0.27549181896083685,0.24481290966258742,0.2535149362154835,0.22618033516109215,2.264456520729862e-17,0.25127767499999976,P_success,1.1102230246251565e-16,0.22618033516109215,5.551e-17
4Q,5,boundary_pure_phi_plus,deterministic,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,2.2371143170757382e-17,0.9999999999999993,P_success,2.220446049250313e-16,0.0,0.000e+00
4Q,5,boundary_pure_phi_plus,deterministic,1.0,0.0,0.0,0.0,0.0001,0.9998999874998125,2.5004375234454917e-05,5.000374971863671e-05,2.50043752343246e-05,7.034019644317492e-17,0.9996750574947498,P_success,1.1102230246251565e-16,2.50043752343246e-05,4.441e-16
4Q,5,boundary_pure_phi_plus,deterministic,1.0,0.0,0.0,0.0,0.001,0.9989987498146442,0.00025043773386979415,0.000500374717615967,0.00025043773386977913,2.7191232700101928e-17,0.9967557447524988,P_success,2.220446049250313e-16,0.00025043773386977913,2.776e-16
4Q,5,boundary_pure_phi_plus,deterministic,1.0,0.0,0.0,0.0,0.005,0.9949687279124427,0.0012609664778116343,0.002509339131933716,0.0012609664778117158,2.0320557415792058e-17,0.9838930953109367,P_success,2.220446049250313e-16,0.0012609664778116343,3.886e-16
4Q,5,boundary_pure_phi_plus,deterministic,1.0,0.0,0.0,0.0,0.01,0.9898748342928002,0.002543979203489872,0.00503720730021951,0.0025439792034899524,2.7532076666255312e-17,0.9680697749499994,P_success,4.440892098500626e-16,0.002543979203489872,2.776e-16
4Q,5,boundary_pure_phi_plus,deterministic,1.0,0.0,0.0,0.0,0.02,0.9794988549232506,0.005176790102156383,0.010147564872436569,0.005176790102156313,7.409008298531791e-18,0.9372583983999994,P_success,0.0,0.005176790102156313,1.110e-16
4Q,5,boundary_pure_phi_plus,deterministic,1.0,0.0,0.0,0.0,0.05,0.9468661680401929,0.013619470551858682,0.025894890856089658,0.013619470551858612,5.323468852497508e-18,0.8512342187499993,P_success,2.220446049250313e-16,0.013619470551858612,1.665e-16
4Q,5,boundary_pure_phi_plus,deterministic,1.0,0.0,0.0,0.0,0.1,0.887566237568643,0.029544876597090045,0.05334400923717689,0.02954487659709001,1.9254856658105414e-17,0.7274949999999994,P_success,1.1102230246251565e-16,0.02954487659709001,2.220e-16
4Q,5,boundary_pure_phi_plus,deterministic,1.0,0.0,0.0,0.0,0.15,0.8226268889334726,0.04777003225768576,0.08183304655115592,0.04777003225768569,6.096452616975562e-17,0.6253839062499996,P_success,0.0,0.04777003225768569,3.886e-16
4Q,5,boundary_pure_phi_plus,deterministic,1.0,0.0,0.0,0.0,0.2,0.7531743688173629,0.06810128451203301,0.11062306215857079,0.0681012845120331,1.0062020883698159e-16,0.5418399999999999,P_success,2.220446049250313e-16,0.06810128451203301,3.331e-16
4Q,5,boundary_pure_phi_plus,deterministic,1.0,0.0,0.0,0.0,0.3,0.6084960158176208,0.11313827316364329,0.16522743785509245,0.11313827316364326,1.0365072500061953e-17,0.41978499999999963,P_success,2.220446049250313e-16,0.11313827316364326,9.714e-17
4Q,5,boundary_pure_phi_minus,deterministic,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,2.2371143170757382e-17,0.9999999999999993,P_success,2.220446049250313e-16,0.0,0.000e+00
4Q,5,boundary_pure_phi_minus,deterministic,0.0,1.0,0.0,0.0,0.0001,2.5004375234454917e-05,0.9998999874998125,2.50043752343246e-05,5.000374971863671e-05,7.034019644317492e-17,0.9996750574947498,P_success,1.1102230246251565e-16,2.50043752343246e-05,4.441e-16
4Q,5,boundary_pure_phi_minus,deterministic,0.0,1.0,0.0,0.0,0.001,0.00025043773386979415,0.9989987498146442,0.00025043773386977913,0.000500374717615967,2.7191232700101928e-17,0.9967557447524988,P_success,2.220446049250313e-16,0.00025043773386977913,2.776e-16
4Q,5,boundary_pure_phi_minus,deterministic,0.0,1.0,0.0,0.0,0.005,0.0012609664778116343,0.9949687279124427,0.0012609664778117158,0.002509339131933716,2.0320557415792058e-17,0.9838930953109367,P_success,2.220446049250313e-16,0.0012609664778116343,3.886e-16
4Q,5,boundary_pure_phi_minus,deterministic,0.0,1.0,0.0,0.0,0.01,0.002543979203489872,0.9898748342928002,0.0025439792034899524,0.00503720730021951,2.7532076666255312e-17,0.9680697749499994,P_success,4.440892098500626e-16,0.002543979203489872,2.776e-16
4Q,5,boundary_pure_phi_minus,deterministic,0.0,1.0,0.0,0.0,0.02,0.005176790102156383,0.9794988549232506,0.005176790102156313,0.010147564872436569,7.409008298531791e-18,0.9372583983999994,P_success,0.0,0.005176790102156313,1.110e-16
4Q,5,boundary_pure_phi_minus,deterministic,0.0,1.0,0.0,0.0,0.05,0.013619470551858682,0.9468661680401929,0.013619470551858612,0.025894890856089658,5.323468852497508e-18,0.8512342187499993,P_success,2.220446049250313e-16,0.013619470551858612,1.665e-16
4Q,5,boundary_pure_phi_minus,deterministic,0.0,1.0,0.0,0.0,0.1,0.029544876597090045,0.887566237568643,0.02954487659709001,0.05334400923717689,1.9254856658105414e-17,0.7274949999999994,P_success,1.1102230246251565e-16,0.02954487659709001,2.220e-16
4Q,5,boundary_pure_phi_minus,deterministic,0.0,1.0,0.0,0.0,0.15,0.04777003225768576,0.8226268889334726,0.04777003225768569,0.08183304655115592,6.096452616975562e-17,0.6253839062499996,P_success,0.0,0.04777003225768569,3.886e-16
4Q,5,boundary_pure_phi_minus,deterministic,0.0,1.0,0.0,0.0,0.2,0.06810128451203301,0.7531743688173629,0.0681012845120331,0.11062306215857079,1.0062020883698159e-16,0.5418399999999999,P_success,2.220446049250313e-16,0.06810128451203301,3.331e-16
4Q,5,boundary_pure_phi_minus,deterministic,0.0,1.0,0.0,0.0,0.3,0.11313827316364329,0.6084960158176208,0.11313827316364326,0.16522743785509245,1.0365072500061953e-17,0.41978499999999963,P_success,2.220446049250313e-16,0.11313827316364326,9.714e-17
4Q,5,boundary_pure_psi_plus,deterministic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,2.2371143170757382e-17,0.9999999999999993,P_success,2.220446049250313e-16,0.0,0.000e+00
4Q,5,boundary_pure_psi_plus,deterministic,0.0,0.0,1.0,0.0,0.0001,5.000374971863671e-05,2.50043752343246e-05,0.9998999874998125,2.5004375234454917e-05,7.034019644317492e-17,0.9996750574947498,P_success,1.1102230246251565e-16,2.50043752343246e-05,4.441e-16
4Q,5,boundary_pure_psi_plus,deterministic,0.0,0.0,1.0,0.0,0.001,0.000500374717615967,0.00025043773386977913,0.9989987498146442,0.00025043773386979415,2.7191232700101928e-17,0.9967557447524988,P_success,2.220446049250313e-16,0.00025043773386977913,2.776e-16
4Q,5,boundary_pure_psi_plus,deterministic,0.0,0.0,1.0,0.0,0.005,0.002509339131933716,0.0012609664778117158,0.9949687279124427,0.0012609664778116343,2.0320557415792058e-17,0.9838930953109367,P_success,2.220446049250313e-16,0.0012609664778116343,3.886e-16
4Q,5,boundary_pure_psi_plus,deterministic,0.0,0.0,1.0,0.0,0.01,0.00503720730021951,0.0025439792034899524,0.9898748342928002,0.002543979203489872,2.7532076666255312e-17,0.9680697749499994,P_success,4.440892098500626e-16,0.002543979203489872,2.776e-16
4Q,5,boundary_pure_psi_plus,deterministic,0.0,0.0,1.0,0.0,0.02,0.010147564872436569,0.005176790102156313,0.9794988549232506,0.005176790102156383,7.409008298531791e-18,0.9372583983999994,P_success,1.1102230246251565e-16,0.005176790102156313,1.110e-16
4Q,5,boundary_pure_psi_plus,deterministic,0.0,0.0,1.0,0.0,0.05,0.025894890856089658,0.013619470551858612,0.9468661680401929,0.013619470551858682,5.323468852497508e-18,0.8512342187499993,P_success,2.220446049250313e-16,0.013619470551858612,1.665e-16
4Q,5,boundary_pure_psi_plus,deterministic,0.0,0.0,1.0,0.0,0.1,0.05334400923717689,0.02954487659709001,0.887566237568643,0.029544876597090045,1.9254856658105414e-17,0.7274949999999994,P_success,1.1102230246251565e-16,0.02954487659709001,2.220e-16
4Q,5,boundary_pure_psi_plus,deterministic,0.0,0.0,1.0,0.0,0.15,0.08183304655115592,0.04777003225768569,0.8226268889334726,0.04777003225768576,6.096452616975562e-17,0.6253839062499996,P_success,1.1102230246251565e-16,0.04777003225768569,3.886e-16
4Q,5,boundary_pure_psi_plus,deterministic,0.0,0.0,1.0,0.0,0.2,0.11062306215857079,0.0681012845120331,0.7531743688173629,0.06810128451203301,1.0062020883698159e-16,0.5418399999999999,P_success,2.220446049250313e-16,0.06810128451203301,3.331e-16
4Q,5,boundary_pure_psi_plus,deterministic,0.0,0.0,1.0,0.0,0.3,0.16522743785509245,0.11313827316364326,0.6084960158176208,0.11313827316364329,1.0365072500061953e-17,0.41978499999999963,P_success,1.1102230246251565e-16,0.11313827316364326,9.714e-17
4Q,5,boundary_pure_psi_minus,deterministic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,2.2371143170757382e-17,0.9999999999999993,P_success,2.220446049250313e-16,0.0,0.000e+00
4Q,5,boundary_pure_psi_minus,deterministic,0.0,0.0,0.0,1.0,0.0001,2.50043752343246e-05,5.000374971863671e-05,2.5004375234454917e-05,0.9998999874998125,7.034019644317492e-17,0.9996750574947498,P_success,1.1102230246251565e-16,2.50043752343246e-05,4.441e-16
4Q,5,boundary_pure_psi_minus,deterministic,0.0,0.0,0.0,1.0,0.001,0.00025043773386977913,0.000500374717615967,0.00025043773386979415,0.9989987498146442,2.7191232700101928e-17,0.9967557447524988,P_success,2.220446049250313e-16,0.00025043773386977913,2.776e-16
4Q,5,boundary_pure_psi_minus,deterministic,0.0,0.0,0.0,1.0,0.005,0.0012609664778117158,0.002509339131933716,0.0012609664778116343,0.9949687279124427,2.0320557415792058e-17,0.9838930953109367,P_success,2.220446049250313e-16,0.0012609664778116343,3.886e-16
4Q,5,boundary_pure_psi_minus,deterministic,0.0,0.0,0.0,1.0,0.01,0.0025439792034899524,0.00503720730021951,0.002543979203489872,0.9898748342928002,2.7532076666255312e-17,0.9680697749499994,P_success,4.440892098500626e-16,0.002543979203489872,2.776e-16
4Q,5,boundary_pure_psi_minus,deterministic,0.0,0.0,0.0,1.0,0.02,0.005176790102156313,0.010147564872436569,0.005176790102156383,0.9794988549232506,7.409008298531791e-18,0.9372583983999994,P_success,1.1102230246251565e-16,0.005176790102156313,1.110e-16
4Q,5,boundary_pure_psi_minus,deterministic,0.0,0.0,0.0,1.0,0.05,0.013619470551858612,0.025894890856089658,0.013619470551858682,0.9468661680401929,5.323468852497508e-18,0.8512342187499993,P_success,2.220446049250313e-16,0.013619470551858612,1.665e-16
4Q,5,boundary_pure_psi_minus,deterministic,0.0,0.0,0.0,1.0,0.1,0.02954487659709001,0.05334400923717689,0.029544876597090045,0.887566237568643,1.9254856658105414e-17,0.7274949999999994,P_success,1.1102230246251565e-16,0.02954487659709001,2.220e-16
4Q,5,boundary_pure_psi_minus,deterministic,0.0,0.0,0.0,1.0,0.15,0.04777003225768569,0.08183304655115592,0.04777003225768576,0.8226268889334726,6.096452616975562e-17,0.6253839062499996,P_success,0.0,0.04777003225768569,3.886e-16
4Q,5,boundary_pure_psi_minus,deterministic,0.0,0.0,0.0,1.0,0.2,0.0681012845120331,0.11062306215857079,0.06810128451203301,0.7531743688173629,1.0062020883698159e-16,0.5418399999999999,P_success,2.220446049250313e-16,0.06810128451203301,3.331e-16
4Q,5,boundary_pure_psi_minus,deterministic,0.0,0.0,0.0,1.0,0.3,0.11313827316364326,0.16522743785509245,0.11313827316364329,0.6084960158176208,1.0365072500061953e-17,0.41978499999999963,P_success,2.220446049250313e-16,0.11313827316364326,9.714e-17
4Q,5,boundary_edge_phi,deterministic,0.5,0.5,0.0,0.0,0.0,0.4999999999999999,0.4999999999999999,0.0,0.0,1.1185571585378691e-17,0.49999999999999967,P_success,2.220446049250313e-16,0.0,0.000e+00
